Yil,Bolge,Siddet,Enlem,Boylam
1988,KARACAHISAR-BALYA (BALIKESIR) [North West  2.9 km],0.0,39.93,27.72
1988,RODOS ADASI (AKDENIZ),3.6,36.29,28.22
1988,BOZAN-SUHUT (AFYONKARAHISAR) [North 2.4 km],0.0,38.49,30.74
1988,KARAVELILER-DOSEMEALTI (ANTALYA) [West 4.8 km],0.0,37.22,30.6
1988,IZMIR K�RFEZI (EGE DENIZI),3.6,38.53,26.77
1988,KOS ADASI (AKDENIZ),0.0,36.87,27.17
1988,CATALTEPE-GOLBASI (ADIYAMAN) [South 1.2 km],0.0,37.8,37.6
1988,DELICE-KELES (BURSA) [South West  1.5 km],0.0,39.96,29.16
1988,GOYNUK-COBANLAR (AFYONKARAHISAR) [South 2.7 km],0.0,38.76,30.86
1988,YUKARIKASIKARA-YALVAC (ISPARTA) [South West  3.3 km],0.0,38.34,30.83
1988,G�NL�CE A�IKLARI-MUGLA (AKDENIZ),0.0,36.69,28.33
1988,AKDENIZ,0.0,36.52,28.5
1988,MUDANYA (BURSA) [North East  2.9 km],0.0,40.4,28.9
1988,TASKOY- (BALIKESIR) [South East  2.0 km],0.0,39.46,27.9
1988,SAITABAT-KESTEL (BURSA) [South West  1.2 km],0.0,40.14,29.23
1988,SAITABAT-KESTEL (BURSA) [South West  3.8 km],0.0,40.13,29.2
1988,AKDENIZ,0.0,36.35,35.47
1987,DIKKONAK-BIGADIC (BALIKESIR) [South East  0.1 km],0.0,39.43,27.98
1987,DUTLUPINAR-CEYHAN (ADANA) [South East  0.9 km],0.0,37.02,36.02
1987,G�KOVA K�RFEZI (AKDENIZ),4.6,36.88,27.72
1987,KUMKOY-BODRUM (MUGLA) [North East  1.8 km],0.0,37.1,27.59
1987,G�KOVA K�RFEZI (AKDENIZ),0.0,36.87,27.79
1987,G�KOVA K�RFEZI (AKDENIZ),4.3,36.89,27.71
1987,AKDENIZ,0.0,35.26,26.2
1987,AKDENIZ,0.0,35.07,28.63
1987,MAHMATLAR-EGIRDIR (ISPARTA) [East 0.7 km],0.0,37.93,30.94
1987,SAGIRLAR-DURSUNBEY (BALIKESIR) [South West  2.6 km],0.0,39.47,28.46
1987,MAHMATLAR-EGIRDIR (ISPARTA) [South West  1.6 km],0.0,37.92,30.92
1987,BAGCIK-EGIRDIR (ISPARTA) [North West  2.7 km],0.0,37.91,30.99
1987,SUBASI-YENISEHIR (BURSA) [South 2.1 km],0.0,40.21,29.65
1987,TURUNC-MARMARIS (MUGLA) [North East  2.9 km],4.0,36.78,28.28
1987,KACIT-CATAK (VAN) [North West  3.8 km],0.0,37.95,42.95
1987,KESTANEDERESI-ALASEHIR (MANISA) [South East  3.6 km],0.0,38.28,28.43
1987,BAGLARBASI-YALVAC (ISPARTA) [East 6.5 km],0.0,38.4,31.2
1987,YESILKOY-GELENDOST (ISPARTA) [South East  7.3 km],0.0,37.98,31.08
1987,BAGCIK-EGIRDIR (ISPARTA) [East 7.2 km],0.0,37.9,31.1
1987,BAGCIK-EGIRDIR (ISPARTA) [North East  7.9 km],0.0,37.93,31.1
1987,AKDENIZ,0.0,36.06,29.15
1987,SARIIDRIS-EGIRDIR (ISPARTA) [South 1.6 km],0.0,37.93,31.01
1987,HAYDARIYE-GEMLIK (BURSA) [South East  4.3 km],0.0,40.5,29.17
1987,RODOS ADASI (AKDENIZ),0.0,36.36,28.18
1987,KARATAS- (OSMANIYE) [North 3.2 km],0.0,37.1,36.38
1987,BOGAZKAYA-KAHTA (ADIYAMAN) [South East  1.1 km],0.0,37.89,38.52
1987,AKDENIZ,0.0,36.51,26.79
1987,AKDENIZ,0.0,36.41,28.08
1987,KURSU-BIGADIC (BALIKESIR) [South East  1.3 km],0.0,39.48,28.41
1987,GEMLIK (BURSA) [South East  1.4 km],0.0,40.42,29.16
1987,BELOREN-GOLBASI (ADIYAMAN) [North West  2.8 km],0.0,37.66,37.57
1987,YENIBAGARASI-FOCA (IZMIR) [South West  1.1 km],0.0,38.66,26.83
1987,IMAMLAR-CAMELI (DENIZLI) [North West  2.6 km],0.0,37.13,29.39
1987,KUZOREN-ACIPAYAM (DENIZLI) [North East  4.2 km],0.0,37.26,29.4
1987,BELOREN-GOLBASI (ADIYAMAN) [North West  2.0 km],0.0,37.64,37.56
1987,BOZLAR-CAGLAYANCERIT (KAHRAMANMARAS) [North West  3.7 km],0.0,37.72,37.4
1987,KUYUCAK-KECIBORLU (ISPARTA) [North East  2.8 km],0.0,37.87,30.27
1987,AKDENIZ,0.0,36.19,28.33
1987,BOGAZ-KARACABEY (BURSA) [North East  6.6 km],4.7,40.42,28.46
1987,RODOS ADASI (AKDENIZ),4.4,36.38,28.21
1987,RODOS ADASI (AKDENIZ),4.4,36.28,28.17
1987,AKDENIZ,4.7,36.3,28.35
1987,BOZKOY-KARABURUN (IZMIR) [North East  5.6 km],3.6,38.7,26.5
1987,AKDENIZ,0.0,36.26,28.3
1987,KOCADERE-CINARCIK (YALOVA) [North East  4.5 km],0.0,40.67,29.04
1987,AKDENIZ,4.4,36.24,28.31
1987,AKDENIZ,4.4,36.28,28.35
1987,AKDENIZ,4.4,36.28,28.33
1987,AKDENIZ,0.0,36.28,28.24
1987,AKDENIZ,4.6,36.25,28.26
1987,AKDENIZ,4.7,36.21,28.29
1987,BEYOBA-EDREMIT (BALIKESIR) [North West  8.7 km],3.9,39.71,26.89
1987,AKDENIZ,5.1,36.24,28.27
1987,YAZILITAS-SORGUN (YOZGAT) [North East  2.5 km],0.0,39.7,35.2
1987,SISAM ADASI (EGE DENIZI),0.0,37.74,26.87
1987,EGE DENIZI,0.0,38.0,26.1
1987,KUSADASI K�RFEZI (EGE DENIZI),3.8,37.85,26.95
1987,BELEK A�IKLARI-ANTALYA (AKDENIZ),0.0,36.74,31.1
1987,POLATLI (ANKARA) [North East  1.4 km],0.0,39.59,32.16
1987,KUSADASI K�RFEZI (EGE DENIZI),0.0,37.95,26.94
1987,MORYAYLA-ISPIR (ERZURUM) [North West  5.2 km],0.0,40.64,40.9
1987,HASANEY-GOLCUK (KOCAELI) [South West  1.3 km],0.0,40.66,29.84
1987,BOYALI-ADAKLI (BINGOL) [West 2.3 km],4.2,39.15,40.5
1987,AKDENIZ,4.2,35.64,27.35
1987,SAHINYURDU-GEMLIK (BURSA) [South East  2.2 km],0.0,40.46,29.24
1987,AKDENIZ,0.0,35.91,30.61
1987,HASANCAVUSLAR-TIRE (IZMIR) [North West  3.2 km],0.0,38.07,27.49
1987,GAZILER-EKINOZU (KAHRAMANMARAS) [South East  0.8 km],0.0,37.99,37.1
1987,DAT�A A�IKLARI-MUGLA (AKDENIZ),0.0,36.57,27.71
1987,AKDENIZ,4.2,35.04,27.62
1987,BALIKLIOVA-URLA (IZMIR) [North East  4.7 km],0.0,38.46,26.61
1987,YESILLER- (BALIKESIR) [North East  1.9 km],0.0,39.42,27.87
1987,AKDENIZ,4.0,35.88,27.17
1987,AKDENIZ,4.2,35.5,27.3
1987,AKCESME-AKHISAR (MANISA) [North West  0.9 km],0.0,38.8,27.9
1987,RODOS ADASI (AKDENIZ),0.0,36.35,28.19
1987,ORMANICI-PUTURGE (MALATYA) [South East  3.7 km],0.0,38.2,38.8
1987,SAPANCA (SAKARYA) [West 1.0 km],0.0,40.69,30.25
1987,MIDILLI ADASI (EGE DENIZI),4.7,39.25,26.26
1987,YENIKOY- (TEKIRDAG) [South East  7.7 km],0.0,40.78,27.47
1987,BUYUKYENICE-IVRINDI (BALIKESIR) [South East  2.0 km],0.0,39.44,27.4
1987,TIYENLI-GOLMARMARA (MANISA) [South West  1.6 km],0.0,38.73,27.82
1987,AKDENIZ,4.3,36.15,28.24
1987,AKSU-ATAKUM (SAMSUN) [North East  7.1 km],0.0,41.41,36.2
1987,PAYKOY-ERCIS (VAN) [South East  2.1 km],0.0,39.09,43.52
1987,KOS ADASI (AKDENIZ),3.5,36.64,26.9
1987,KECILI-BUCAK (BURDUR) [North West  3.3 km],0.0,37.41,30.37
1987,KOS ADASI (AKDENIZ),0.0,36.83,27.07
1987,CAYKENARI-KORKUTELI (ANTALYA) [North East  2.6 km],0.0,37.2,30.4
1987,MIDILLI ADASI (EGE DENIZI),0.0,39.03,26.31
1987,AKDENIZ,4.4,35.75,27.32
1987,YAYGINKONAK-CUNGUS (DIYARBAKIR) [South East  0.4 km],0.0,38.32,39.35
1987,ALAYLI-TIRE (IZMIR) [South 1.5 km],3.9,38.04,27.58
1987,HISARONU-MARMARIS (MUGLA) [East 3.1 km],4.6,36.8,28.18
1987,EFE-SUHUT (AFYONKARAHISAR) [South West  2.3 km],0.0,38.58,30.62
1987,AKDENIZ,4.3,35.69,27.25
1987,AKDENIZ,4.5,35.73,27.28
1987,AKDENIZ,4.1,35.7,27.4
1987,AKDENIZ,0.0,35.55,35.25
1987,AKDENIZ,4.2,35.68,27.22
1987,AKDENIZ,4.1,35.62,27.32
1987,AKDENIZ,3.7,36.4,26.3
1987,AKDENIZ,3.5,36.34,26.53
1987,SURIYE,0.0,35.43,38.08
1987,TESVIKIYE-CINARCIK (YALOVA) [South East  3.4 km],0.0,40.59,29.1
1987,IGDELI- (BURDUR) [South East  3.0 km],0.0,37.5,30.17
1987,MIRZEOGLU-CAYIRLI (ERZINCAN) [North East  4.5 km],0.0,39.95,40.16
1987,SOGUT-SIMAV (K�TAHYA) [South West  2.0 km],0.0,39.12,29.06
1987,G�KOVA K�RFEZI (AKDENIZ),0.0,36.89,27.48
1987,YILDIRIMHACILAR-KIZILCAHAMAM (ANKARA) [North 2.9 km],0.0,40.52,32.8
1987,AKDENIZ,4.7,36.63,26.75
1987,SIGIRCILI-UZUNKOPRU (EDIRNE) [East 2.7 km],0.0,41.41,26.68
1987,AKCAKISRAK-SINDIRGI (BALIKESIR) [North West  1.4 km],0.0,39.36,27.95
1987,AKDENIZ,4.1,36.03,27.33
1987,AKDENIZ,4.0,36.07,27.34
1987,BADEMLI-SUHUT (AFYONKARAHISAR) [South West  1.5 km],0.0,38.4,30.6
1987,KOLAK-CAMELI (DENIZLI) [North 2.4 km],0.0,37.1,29.2
1987,DEMIRTAS-KIRKAGAC (MANISA) [North 0.6 km],4.0,39.3,27.92
1987,AKDENIZ,4.3,35.5,27.4
1987,BALATCIK-GERMENCIK (AYDIN) [South 1.1 km],3.8,37.9,27.49
1987,GUZELTEPE-SOKE (AYDIN) [South East  2.8 km],0.0,37.6,27.58
1987,AKDENIZ,4.6,36.07,27.13
1987,AKDENIZ,4.0,35.7,27.3
1987,AKDENIZ,4.0,35.4,27.5
1987,AKDENIZ,4.0,35.4,27.5
1987,AKDENIZ,4.1,35.8,27.8
1987,AKDENIZ,4.0,35.5,27.4
1987,AKDENIZ,4.1,36.03,27.12
1987,AKDENIZ,4.5,36.09,27.12
1987,AKDENIZ,0.0,36.35,26.05
1987,RODOS ADASI (AKDENIZ),0.0,36.3,28.01
1987,YESILCAM-ULA (MUGLA) [South West  10.0 km],4.4,36.92,28.39
1987,AKDENIZ,0.0,35.63,27.62
1987,AKDENIZ,0.0,35.1,31.1
1987,MIDILLI ADASI (EGE DENIZI),0.0,38.95,26.39
1987,GAZIKOY-SARKOY (TEKIRDAG) [North East  1.7 km],0.0,40.75,27.35
1987,AKDENIZ,0.0,36.28,28.63
1987,AKDENIZ,0.0,36.37,28.56
1987,AKDENIZ,0.0,36.29,28.64
1987,KOKLUCE-TUZLUKCU (KONYA) [West 2.9 km],0.0,38.38,31.7
1987,AKDENIZ,0.0,36.36,28.53
1987,AKDENIZ,0.0,36.34,28.59
1987,AKDENIZ,0.0,36.15,28.33
1987,RODOS ADASI (AKDENIZ),0.0,36.25,28.03
1987,KUSCULAR-URLA (IZMIR) [North West  4.2 km],0.0,38.32,26.71
1987,RODOS ADASI (AKDENIZ),0.0,36.27,27.99
1987,BALCILAR-KOYCEGIZ (MUGLA) [South 0.6 km],0.0,37.07,28.58
1987,DURU-LICE (DIYARBAKIR) [South 1.5 km],0.0,38.42,40.5
1987,KUSADASI K�RFEZI (EGE DENIZI),0.0,37.7,27.1
1987,AKDENIZ,0.0,35.41,26.26
1987,AKDENIZ,4.0,35.29,26.26
1987,AKDENIZ,4.1,35.2,26.27
1987,AKDENIZ,4.0,35.5,26.23
1987,AKDENIZ,4.3,35.6,27.8
1987,AKDENIZ,4.0,35.3,26.25
1987,AKDENIZ,4.2,35.11,26.08
1987,AKDENIZ,4.4,35.41,26.08
1987,KARGI-MECITOZU (�ORUM) [South East  4.2 km],0.0,40.4,35.4
1987,AKDENIZ,4.1,35.9,27.29
1987,SIVEREK (SANLIURFA) [South West  1.6 km],0.0,37.75,39.3
1987,AKDENIZ,4.4,36.08,28.12
1987,RODOS ADASI (AKDENIZ),0.0,36.22,28.02
1987,RODOS ADASI (AKDENIZ),0.0,36.31,27.89
1987,RODOS ADASI (AKDENIZ),0.0,36.26,28.02
1987,RODOS ADASI (AKDENIZ),0.0,36.24,28.0
1987,RODOS ADASI (AKDENIZ),4.3,36.16,28.14
1987,AKDENIZ,4.2,35.71,27.13
1987,CANDARLI K�RFEZI (EGE DENIZI),4.0,38.82,26.89
1987,AKDENIZ,0.0,36.44,26.89
1987,GUMUSTEPE-SARKISLA (SIVAS) [South East  0.8 km],0.0,39.3,36.4
1987,AKDENIZ,3.9,36.6,26.09
1987,RODOS ADASI (AKDENIZ),4.2,36.17,28.11
1987,AKDENIZ,0.0,36.1,29.11
1987,RODOS ADASI (AKDENIZ),4.3,36.15,28.12
1987,RODOS ADASI (AKDENIZ),4.3,36.19,28.03
1987,RODOS ADASI (AKDENIZ),0.0,36.25,27.99
1986,AKDENIZ,4.7,36.19,27.1
1986,AKDENIZ,4.1,35.65,26.43
1986,ERDEK A�IKLARI-BALIKESIR (MARMARA DENIZI),0.0,40.61,27.86
1986,YESILK�Y A�IKLARI-ANTALYA (AKDENIZ),0.0,36.47,31.67
1986,LUTFIYE-SARUHANLI (MANISA) [North East  1.4 km],4.0,38.75,27.74
1986,AKDENIZ,0.0,35.93,30.77
1986,AKDENIZ,0.0,36.4,28.6
1986,ASAGIDOLAYLAR-SIMAV (K�TAHYA) [South East  1.5 km],0.0,39.34,29.01
1986,KATRANDAGI-EMET (K�TAHYA) [South West  3.3 km],0.0,39.26,29.03
1986,SUDOSEGI-SIMAV (K�TAHYA) [South East  3.2 km],0.0,39.36,29.06
1986,HASANEY-GOLCUK (KOCAELI) [South West  1.3 km],0.0,40.66,29.84
1986,ZEYTINLIBAG-AKHISAR (MANISA) [West 1.3 km],0.0,39.05,27.9
1986,MIDILLI ADASI (EGE DENIZI),0.0,39.0,26.07
1986,AKDENIZ,0.0,36.0,27.04
1986,RIZE A�IKLARI (KARADENIZ),0.0,41.24,40.21
1986,BAYINDIR-BUYUKORHAN (BURSA) [North West  0.3 km],4.2,39.74,28.78
1986,ONIKI ADALAR (AKDENIZ),0.0,37.42,26.9
1986,EGE DENIZI,0.0,37.38,27.07
1986,EGE DENIZI,0.0,37.3,26.97
1986,ONIKI ADALAR (AKDENIZ),3.7,37.42,26.89
1986,EGE DENIZI,0.0,37.32,27.04
1986,AKYENIKOY-DIDIM (AYDIN) [South East  2.5 km],0.0,37.49,27.33
1986,AKKOY A�IKLARI-AYDIN (EGE DENIZI),0.0,37.47,27.05
1986,EGE DENIZI,0.0,37.38,26.94
1986,EGE DENIZI,0.0,37.43,26.91
1986,ONIKI ADALAR (AKDENIZ),0.0,37.43,26.86
1986,ONIKI ADALAR (AKDENIZ),0.0,37.4,26.9
1986,EGE DENIZI,0.0,37.32,26.99
1986,AKKOY A�IKLARI-AYDIN (EGE DENIZI),0.0,37.45,27.15
1986,MARMARA DENIZI,4.6,40.8,28.99
1986,ONIKI ADALAR (AKDENIZ),0.0,37.4,26.86
1986,GEYNIK-BUYUKORHAN (BURSA) [North West  1.0 km],0.0,39.7,28.79
1986,ASAGIEGERCI-YERKOY (YOZGAT) [West 0.5 km],0.0,39.5,34.52
1986,KUZDAG-YENICE (KARAB�K) [North West  1.1 km],0.0,41.2,32.39
1986,GUZLE-KORKUTELI (ANTALYA) [North 5.7 km],0.0,36.96,30.33
1986,ALUTCA-HARMANCIK (BURSA) [North 3.3 km],0.0,39.66,28.97
1986,YORE-KUYUCAK (AYDIN) [North East  2.3 km],5.5,37.94,28.56
1986,AKDENIZ,4.0,36.92,26.56
1986,DIKME- (BINGOL) [South West  1.1 km],0.0,38.91,40.3
1986,ILYASLAR-KIRKAGAC (MANISA) [North West  2.2 km],0.0,39.09,27.77
1986,ILYASLAR-KIRKAGAC (MANISA) [South West  1.4 km],4.1,39.07,27.79
1986,ILYASLAR-KIRKAGAC (MANISA) [North West  3.9 km],0.0,39.09,27.75
1986,KAS A�IKLARI-ANTALYA (AKDENIZ),0.0,36.0,29.5
1986,YOGUNOLUK-KADIRLI (OSMANIYE) [South West  1.9 km],0.0,37.56,36.19
1986,BAHCELI-BIGA (�ANAKKALE) [North East  0.6 km],4.1,40.25,27.32
1986,GONEN-GERGER (ADIYAMAN) [South East  0.9 km],0.0,38.03,39.13
1986,AKDENIZ,0.0,36.06,31.75
1986,MARMARIS A�IKLARI-MUGLA (AKDENIZ),0.0,36.79,28.44
1986,G�RCISTAN,0.0,41.57,43.45
1986,EMECIK-DATCA (MUGLA) [East 7.7 km],0.0,36.78,27.9
1986,SARIKAYA-SARKIKARAAGAC (ISPARTA) [South West  10.3 km],0.0,37.88,31.2
1986,SELCIKLI-AKHISAR (MANISA) [West 1.0 km],0.0,39.07,27.88
1986,KARAKURT-KIRKAGAC (MANISA) [East 2.4 km],4.1,39.11,27.84
1986,ALAN-SEMDINLI (HAKKARI) [South East  34.7 km],0.0,37.02,44.93
1986,GAZIPASA A�IKLARI-ANTALYA (AKDENIZ),0.0,36.08,32.14
1986,ESENYURT-DEMIRCI (MANISA) [North East  2.8 km],4.2,39.04,28.79
1986,YAHSELLI-MENEMEN (IZMIR) [South West  2.5 km],3.9,38.59,27.1
1986,CITAK-ALIAGA (IZMIR) [South East  3.1 km],3.5,38.73,27.07
1986,DEMIRCI (MANISA) [North East  0.3 km],0.0,39.05,28.66
1986,HATUNDERE-MENEMEN (IZMIR) [South West  4.0 km],0.0,38.69,27.0
1986,HATUNDERE-MENEMEN (IZMIR) [South West  5.1 km],0.0,38.67,27.0
1986,ILIPINAR-FOCA (IZMIR) [South East  2.1 km],0.0,38.67,26.93
1986,BEKTAS-AYVACIK (�ANAKKALE) [South West  2.7 km],0.0,39.48,26.22
1986,AKDENIZ,3.7,36.2,26.83
1986,KEVENLI- (VAN) [North West  1.8 km],0.0,38.48,43.43
1986,KUCUKLU-DOGANSEHIR (MALATYA) [South East  0.4 km],0.0,38.01,37.7
1986,BOYNO-SEHITKAMIL (GAZIANTEP) [North East  1.8 km],0.0,37.19,37.26
1986,YENISARKAYA-SEHITKAMIL (GAZIANTEP) [South West  0.7 km],0.0,37.19,37.16
1986,BOZBURUN A�IKLARI-MUGLA (AKDENIZ),4.0,36.69,27.94
1986,AKDENIZ,4.0,35.09,26.37
1986,AKDENIZ,3.5,36.61,26.16
1986,SATILARKOY-KALECIK (ANKARA) [South West  1.3 km],0.0,40.33,33.45
1986,FEKE (ADANA) [South 0.5 km],0.0,37.81,35.91
1986,ANTALYA K�RFEZI (AKDENIZ),0.0,36.41,31.63
1986,AKDENIZ,0.0,35.96,30.45
1986,MARMARA DENIZI,0.0,40.89,28.35
1986,GOKCEALAN-SELCUK (IZMIR) [North East  1.5 km],4.2,37.85,27.4
1986,TOPALAK-BIGADIC (BALIKESIR) [South West  1.8 km],0.0,39.46,28.36
1986,HUDUTKOY-DOGANSEHIR (MALATYA) [West 0.6 km],0.0,38.02,37.86
1986,GOZPINAR-EKINOZU (KAHRAMANMARAS) [North East  4.4 km],0.0,38.04,37.28
1986,TEKELER-DEMIRCI (MANISA) [South West  1.2 km],0.0,38.97,28.59
1986,HACIBUDAK- (KAHRAMANMARAS) [North West  2.7 km],0.0,37.98,36.9
1986,OKCULAR-BIGADIC (BALIKESIR) [South East  1.7 km],0.0,39.39,28.32
1986,KIZILCUKUR-BIGADIC (BALIKESIR) [North 2.1 km],0.0,39.4,28.39
1986,DENIZKOY-DIKILI (IZMIR) [South West  8.1 km],0.0,38.92,26.73
1986,GUZELKOY-DOGANSEHIR (MALATYA) [South East  1.5 km],0.0,37.99,38.04
1986,RESADIYE-DOGANSEHIR (MALATYA) [South 3.1 km],0.0,37.96,38.02
1986,SAVAKLI-DOGANSEHIR (MALATYA) [South 3.7 km],0.0,38.01,37.91
1986,HUDUTKOY-DOGANSEHIR (MALATYA) [West 2.4 km],0.0,38.02,37.84
1986,RESADIYE-DOGANSEHIR (MALATYA) [South West  1.6 km],0.0,37.98,38.0
1986,SAVAKLI-DOGANSEHIR (MALATYA) [South 3.7 km],0.0,38.01,37.91
1986,GOLOVA-MENDERES (IZMIR) [South West  4.8 km],0.0,37.99,27.23
1986,ZEYTINKOY-SELCUK (IZMIR) [East 2.2 km],0.0,37.99,27.31
1986,TOPALAK-BIGADIC (BALIKESIR) [South West  1.8 km],0.0,39.46,28.36
1986,AKCAOREN-KIZILCAHAMAM (ANKARA) [South West  2.7 km],0.0,40.24,32.4
1986,INCIKOY-OLTU (ERZURUM) [North West  2.4 km],0.0,40.6,41.8
1986,SELCUK (IZMIR) [North 4.4 km],0.0,37.99,27.37
1986,SISAM ADASI (EGE DENIZI),0.0,37.8,26.9
1986,SELCUK (IZMIR) [North East  2.0 km],3.7,37.96,27.39
1986,ONIKI ADALAR (AKDENIZ),0.0,37.0,26.9
1986,UYURUK-SIVRICE (ELAZIG) [North East  3.0 km],0.0,38.34,39.2
1986,SULTANIYE-SELCUK (IZMIR) [North West  3.6 km],0.0,37.9,27.3
1986,KURSU-BIGADIC (BALIKESIR) [South East  1.3 km],0.0,39.48,28.41
1986,ALTINLAR-BIGADIC (BALIKESIR) [East 2.6 km],4.5,39.46,28.44
1986,SEYITOBA-SARUHANLI (MANISA) [West 1.9 km],4.0,38.88,27.53
1986,KIRCA-BIGADIC (BALIKESIR) [South East  1.3 km],0.0,39.43,28.34
1986,BEKIRLER-BIGADIC (BALIKESIR) [North East  2.3 km],0.0,39.46,28.31
1986,IZMIR K�RFEZI (EGE DENIZI),4.0,38.4,26.72
1986,KONALGA-CATAK (VAN) [North 4.2 km],0.0,37.9,43.1
1986,CILBIRCI-SINDIRGI (BALIKESIR) [South West  1.5 km],0.0,39.21,28.49
1986,KIRCA-BIGADIC (BALIKESIR) [North West  1.5 km],0.0,39.45,28.32
1986,MIDILLI ADASI (EGE DENIZI),3.6,39.03,26.15
1986,AKDENIZ,0.0,36.1,29.0
1986,G�ZELK�Y A�IKLARI-TEKIRDAG (MARMARA DENIZI),0.0,40.68,27.5
1986,AKDENIZ,4.0,35.76,26.44
1986,KURSU-BIGADIC (BALIKESIR) [East 1.8 km],0.0,39.49,28.42
1986,G�RCISTAN,0.0,41.44,43.72
1986,SEBILLER-DURSUNBEY (BALIKESIR) [North 1.6 km],0.0,39.54,28.39
1986,TASPINAR-DURSUNBEY (BALIKESIR) [South West  0.4 km],0.0,39.51,28.39
1986,BUYUKYENICE-IVRINDI (BALIKESIR) [South East  1.2 km],0.0,39.44,27.39
1986,HUDUTKOY-DOGANSEHIR (MALATYA) [South West  4.6 km],0.0,37.98,37.85
1986,SURGU-DOGANSEHIR (MALATYA) [South East  0.9 km],0.0,38.0,37.98
1986,AHMETADIL-AKYURT (ANKARA) [South West  10.7 km],0.0,40.04,33.15
1986,BANDIRMA K�RFEZI (MARMARA DENIZI),0.0,40.41,28.0
1986,HUDUTKOY-DOGANSEHIR (MALATYA) [South 4.4 km],0.0,37.98,37.87
1986,HUDUTKOY-DOGANSEHIR (MALATYA) [South East  5.6 km],0.0,37.97,37.88
1986,ONIKI ADALAR (AKDENIZ),3.7,37.35,26.85
1986,SOGUT-DOGANSEHIR (MALATYA) [East 2.0 km],0.0,38.06,37.79
1986,FINDIKKOY-DOGANSEHIR (MALATYA) [South East  1.1 km],0.0,38.12,37.81
1986,KADILI-DOGANSEHIR (MALATYA) [South East  1.9 km],0.0,38.02,37.79
1986,TOPAGAC-MARMARA (BALIKESIR) [South West  1.8 km],0.0,40.6,27.64
1986,G�KOVA K�RFEZI (AKDENIZ),4.1,36.93,28.0
1986,GECEK-ALTINTAS (K�TAHYA) [West 2.4 km],0.0,39.08,30.04
1986,G�LL�K K�RFEZI (EGE DENIZI),0.0,37.25,27.58
1986,TASPINAR-YESILOVA (BURDUR) [South 3.7 km],0.0,37.6,29.76
1986,FETHIYE K�RFEZI (AKDENIZ),0.0,36.62,29.0
1986,SARIBULAK-TUZLUCA (IGDIR) [South East  0.3 km],0.0,40.01,43.34
1986,MESUDIYE-DATCA (MUGLA) [South East  9.7 km],0.0,36.62,27.61
1986,T�RKIYE-IRAN SINIR B�LGESI,0.0,38.96,44.61
1986,ONIKI ADALAR (AKDENIZ),4.0,36.99,26.58
1986,YENIGUNEY-GEDIZ (K�TAHYA) [South West  0.3 km],0.0,39.08,29.54
1986,EGE DENIZI,3.7,37.61,26.93
1986,AKDENIZ,0.0,35.62,31.21
1986,EGE DENIZI,4.3,37.55,26.93
1986,EGE DENIZI,0.0,38.8,26.46
1986,BULMUS-TERCAN (ERZINCAN) [North West  1.1 km],0.0,39.67,40.1
1986,SAROS K�RFEZI (EGE DENIZI),0.0,40.4,26.07
1986,AKDENIZ,4.4,35.5,27.8
1986,YAYLAOREN-ILGAZ (�ANKIRI) [South West  0.8 km],0.0,40.89,33.5
1986,AKDENIZ,3.9,36.85,26.73
1986,YARIKKAYA-EMIRDAG (AFYONKARAHISAR) [South 1.6 km],0.0,38.98,31.52
1986,BUYUKTUGLUK-EMIRDAG (AFYONKARAHISAR) [East 3.0 km],0.0,39.0,31.6
1986,SOGUKKUYU-EMIRDAG (AFYONKARAHISAR) [West 1.1 km],0.0,38.99,31.2
1986,DEMIRCILI-EMIRDAG (AFYONKARAHISAR) [South East  1.5 km],0.0,38.96,31.3
1986,BELKARACAOREN- (AFYONKARAHISAR) [South East  3.3 km],0.0,38.63,30.6
1986,MEVLUTLU-TUZLUKCU (KONYA) [West 4.5 km],0.0,38.58,31.6
1986,YARIKKAYA-EMIRDAG (AFYONKARAHISAR) [South West  2.4 km],0.0,38.99,31.49
1986,SALMAN A�IKLARI-IZMIR (EGE DENIZI),3.5,38.7,26.33
1986,AKDENIZ,4.4,36.38,26.52
1986,AKDENIZ,0.0,35.33,27.99
1986,AKDENIZ,3.7,36.6,26.3
1986,DAVULGA-EMIRDAG (AFYONKARAHISAR) [South East  2.4 km],0.0,38.97,31.4
1986,AKDENIZ,0.0,35.91,27.68
1986,KOZLUOREN-SOMA (MANISA) [South West  2.9 km],0.0,39.26,27.7
1986,YENIK�Y A�IKLARI-TEKIRDAG (MARMARA DENIZI),4.2,40.79,27.58
1986,AKDENIZ,4.3,35.91,28.49
1986,AKDENIZ,4.5,35.41,28.0
1986,GURLEYIK-HONAZ (DENIZLI) [South West  2.2 km],0.0,37.81,29.25
1986,GEMLIK K�RFEZI (MARMARA DENIZI),0.0,40.44,29.11
1986,IZMIR K�RFEZI (EGE DENIZI),0.0,38.6,26.78
1986,ONIKI ADALAR (AKDENIZ),0.0,37.41,26.8
1986,CALTI-GELENDOST (ISPARTA) [South West  0.8 km],0.0,38.2,31.0
1986,TASKOPRU-SULTANDAGI (AFYONKARAHISAR) [South East  7.7 km],0.0,38.55,31.37
1986,AKDENIZ,3.7,36.9,26.66
1986,AKDENIZ,3.8,36.63,26.44
1986,AKDENIZ,0.0,36.62,28.3
1986,AKDENIZ,4.4,35.24,27.8
1986,IRAK,0.0,35.08,44.55
1986,SECME-BULANIK (MUS) [South East  0.7 km],0.0,39.14,41.83
